salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
64076.91796705966,60413.824487650905,47,2,20,8,0.0,25,336481.9279311372,0
54232.11771490784,69534.3636581841,33,2,8,6,207408.6926441649,22,246314.59676417927,1
63717.13058484378,40789.54208681532,56,1,5,0,1064054.7429458057,9,383840.8723938894,0
131617.44852876163,0.0,23,3,13,3,399229.082707796,4,172887.11000423523,1
85062.59742215008,0.0,45,2,4,3,421304.3982921671,21,483201.9125343444,0
102404.40102974875,0.0,39,0,13,8,0.0,21,187046.2800100185,1
72058.13255080796,54467.7269069988,48,0,9,7,116944.09667690637,16,360182.13186173694,0
124862.80744274677,0.0,64,1,10,1,739179.7046699347,23,159670.86543107638,1
35945.95685595522,11904.87142147319,58,3,4,0,462266.4657838185,12,307887.3406268824,0
24061.171752787766,73478.78801039251,68,0,15,0,1152093.770403967,15,286389.30168218026,1
104006.74913124996,0.0,56,0,16,8,0.0,20,89048.98890912249,0
125354.89798692727,0.0,35,4,19,6,189033.92464191356,22,124993.33677046216,1
111420.02559106394,0.0,58,3,2,7,55779.29202799095,5,66419.70773778282,0
89983.01400148746,0.0,37,0,7,3,650422.7271132392,27,53235.23936153041,1
102582.8763862571,0.0,59,1,14,6,270213.1668811621,30,112507.97403472743,0
82371.92900921979,0.0,69,4,14,7,126862.55188299986,29,31277.797932528105,1
110285.53094598588,0.0,53,0,7,0,931354.4753286218,30,228138.4716687516,0
113719.16003288738,0.0,71,2,14,5,318215.9516522865,5,194915.95336929732,1
122663.35348373988,0.0,54,4,5,5,393003.5917878813,28,153066.98305276938,0
146976.94203681516,0.0,68,2,15,4,451670.7826528415,9,188771.19539198856,1
68399.19910586358,26107.76047084302,43,2,9,4,569813.7315404741,4,260385.95325334268,0
123648.03843513504,0.0,64,4,11,1,499680.4190235776,30,225072.7273061135,1
69038.13778437345,65534.6954262071,43,0,16,6,230841.1381882136,23,419168.82643729605,0
102746.12020019202,0.0,31,0,16,2,325077.98499735707,18,261776.30143447017,1
87098.9199080895,0.0,55,0,10,1,700702.7102481701,27,287151.4269052831,0
25813.093851539983,76453.61585194814,62,1,13,4,461736.53104456206,26,200302.8402354665,1
99918.57622431192,0.0,49,2,4,1,630894.6238897999,11,358962.0214186883,0
109009.22013711256,0.0,34,4,1,6,256925.48738676717,9,398042.3390776056,1
93986.62249978444,0.0,56,3,1,3,399183.899651052,11,407175.3645762938,0
149746.37184205686,0.0,65,4,15,0,498706.2606353246,3,368696.4693046225,1
135100.63569580638,0.0,40,0,16,4,335228.7737079748,9,188690.8917647233,0
125014.9328222159,0.0,25,1,18,3,344699.17076371814,19,165209.52570305514,1
132101.97231454216,0.0,49,0,16,7,58144.59089712821,16,349629.43206290045,0
110824.1161678604,0.0,20,2,3,6,150674.0056587318,26,115929.5244543484,1
102497.01345008296,0.0,55,4,11,3,369533.8981159703,13,279307.78361435095,0
34989.43074261428,51801.43761646683,68,3,15,7,136566.94044711525,14,428854.3241494931,1
133521.9653533285,0.0,48,1,4,8,0.0,12,193508.35688238483,0
131337.94810114556,0.0,74,2,6,7,55146.43673227292,20,389725.2449717746,1
33674.20244198541,13841.874087667164,56,3,13,4,552445.1328801364,12,144965.00296000732,0
41634.52163608484,61234.26108245656,33,2,17,5,230508.9420302361,22,12364.557974829382,1
46418.27930060103,10781.238978088872,52,2,13,8,0.0,24,208431.1768837563,0
73004.06976638967,26386.290184819867,28,3,18,7,53377.00145303884,25,431151.0676252071,1
119406.93023757942,0.0,53,0,9,2,517265.9993919576,10,452257.134553688,0
88822.9468783808,0.0,20,2,8,7,91019.70848451005,10,485311.48631875287,1
67471.25791976432,70053.57915341682,50,4,14,8,0.0,15,272178.22669777053,0
23563.693003621866,23531.96913863153,34,4,5,2,373405.9732367385,29,37580.37431930439,1
34703.03722922226,78678.51037524623,56,3,10,4,245942.1051356503,1,117227.39113382292,0
111205.89632818526,0.0,31,4,16,4,335390.1496075831,3,75031.49635716045,1
28687.02114958576,30657.008437343284,51,4,5,1,388887.54552536167,29,134530.06895553594,0
78151.14299112637,0.0,37,1,2,3,683860.580330009,13,27701.08163834156,1
21741.58740395632,82569.65006094227,52,3,5,3,594397.241456027,7,198948.2176859256,0
111938.3143168266,0.0,20,3,2,1,955100.0332961306,11,222717.1099849911,1
64491.29614995263,62777.11102723498,59,3,1,1,605487.8080710721,24,53428.72278949717,0
63452.09149989256,80224.01138739125,39,0,10,2,479416.0346446413,26,233871.99948253424,1
50969.09922187854,40903.405970959735,44,1,12,1,711992.0287130274,18,118867.30303280284,0
134834.4271223174,0.0,75,2,20,7,101889.20311287593,6,301800.6457928056,1
132711.24868788515,0.0,43,3,4,5,421201.073540972,25,355501.9864865005,0
59960.07411900206,77074.5347730037,75,0,6,0,1010319.3629150434,8,135105.31905329143,1
82780.79911803518,0.0,50,3,5,4,551592.4518340606,13,190971.4963083074,0
121296.76450767154,0.0,64,1,5,5,228509.716526939,5,461421.37062941847,1
132616.85418094433,0.0,46,4,1,0,907307.5298415144,17,132947.61302275103,0
139392.82349757056,0.0,71,1,7,5,333245.8299267773,24,136448.69047543075,1
111736.43672641504,0.0,40,2,2,4,270414.44373517524,8,62470.47111597787,0
56032.95878716121,74025.37313029822,67,4,6,5,202355.24366807376,16,278967.9568034157,1
67532.87734938625,36737.1050962803,54,3,2,4,453619.9629237261,23,26163.623755361245,0
39745.11056989907,77152.07247862422,72,2,11,6,161109.68451381687,3,296865.6332070001,1
146583.2762805401,0.0,42,0,12,3,614612.9954180997,10,305620.18588557094,0
53010.688134343,67156.87552882721,24,4,16,1,583227.0956367594,16,429160.7542203756,1
29676.35249551855,60221.11155424727,54,2,14,3,407971.367729542,1,437000.40049517073,0
20100.86305116255,42686.38138075234,24,2,2,4,261537.09308724088,11,303556.7014007904,1
105738.9602817863,0.0,52,2,14,7,96057.9141059998,3,153035.96924933587,0
109159.02046896776,0.0,64,3,1,8,0.0,25,296430.33459015936,1
128037.54185697252,0.0,53,4,18,1,726562.8920177204,7,19132.45126995289,0
123902.32940461829,0.0,77,3,4,6,287654.1394637122,18,261501.3611088755,1
74660.33079493998,54691.33878820348,42,0,19,6,166814.27656600025,13,379372.7031231088,0
89719.36731507066,0.0,30,3,16,2,614403.243516124,1,239583.70443152785,1
143798.99855673336,0.0,53,4,19,5,180972.0634852571,9,173339.72445481448,0
63891.41789951915,46856.75927990046,26,0,14,4,341729.3680641273,2,175547.14407337934,1
98990.61637691168,0.0,43,3,7,4,299577.51907744503,25,44702.41257466639,0
82674.42586495166,0.0,35,0,7,1,614969.6957065935,23,278604.7551074302,1
23090.76082381566,14335.261693291908,41,2,19,0,805824.6612163058,24,359960.5971443579,0
86300.24717882535,0.0,28,2,13,1,624209.4490691168,1,101098.94275044644,1
148169.05530027163,0.0,51,2,4,7,149158.970689877,19,480886.9534873142,0
72548.65815668763,10313.317868448932,28,1,2,2,434672.8513984661,10,19476.482168884257,1
38269.558784161454,39318.10446726097,40,4,10,4,321172.38985089294,1,72373.81175186735,0
123901.81509420672,0.0,36,4,5,4,414676.4443642492,27,196443.1337691577,1
36138.253346134006,17645.177365047508,57,4,5,5,404099.6721715048,13,478206.5401143488,0
107950.3926478488,0.0,29,2,16,6,212039.7814396196,22,388531.3280352145,1
60263.30516142015,43782.69581415824,52,2,14,0,858019.7080662259,9,396192.4502542853,0
124867.38026076632,0.0,77,3,15,1,557138.5321200453,27,251664.2826004747,1
105981.00689778602,0.0,50,4,9,0,763995.157037043,9,13660.69250734192,0
52101.18769928528,17990.696676831096,34,3,20,4,235584.63211602604,27,315036.79008975805,1
72910.480888819,17096.581998696704,40,1,13,0,710797.9353131113,10,10659.158458683038,0
102699.458270551,0.0,72,4,19,4,403506.2320599724,17,34668.19028294488,1
21575.216477839665,58722.35595050624,45,0,1,0,1137082.5403453922,15,398966.1949445877,0
125162.81341208934,0.0,72,0,15,8,0.0,30,442483.5744272336,1
77505.46719029709,0.0,56,3,2,0,622425.5956178152,1,85110.60074684635,0
32067.322320092007,31496.05134151391,25,2,11,6,189547.78206246503,8,116181.05781560206,1
106525.83320481572,0.0,53,2,19,6,296985.38586695446,30,171221.58174971343,0
142216.0142736779,0.0,34,4,4,7,127615.49255229982,1,409271.75883619447,1
114496.0544290988,0.0,43,1,1,0,648893.360001974,23,398483.6250009633,0
132976.9172478245,0.0,68,3,5,4,402626.70962604857,23,361387.2086712587,1
139263.42859241774,0.0,44,3,2,6,101172.71895005,12,279607.52562092204,0
33164.8589827107,75453.52091770366,72,2,15,2,371065.41341917054,23,60717.57669963379,1
101690.97366903322,0.0,40,2,16,0,1077564.0360947314,8,299649.88945926464,0
26967.47482509492,13593.283705492971,25,0,2,1,922583.3827904764,14,36899.791714840205,1
38191.11500061536,67283.61337997986,53,2,13,0,1011329.6251320792,22,475055.8990599847,0
138716.7191665999,0.0,72,4,13,7,62785.67105281513,22,466083.8738756302,1
29336.820396579875,84348.62248430379,55,1,5,0,728528.5604794197,25,40805.60999463972,0
146717.17489743177,0.0,34,0,5,3,456729.9979247094,25,58184.23513426596,1
101612.87916248332,0.0,58,1,14,8,0.0,30,312837.927078788,0
121601.80825786792,0.0,62,0,19,3,579294.6039873543,11,69955.99638072387,1
60692.77140536293,78024.80907080736,46,2,9,4,473517.6548964862,9,380060.30753789097,0
52280.63392778131,79134.60944611178,60,3,18,6,201459.12485266567,28,485997.3895691102,1
23187.83500538538,52144.64528468371,50,0,11,5,360744.1537403762,20,337407.1220305788,0
121625.57721326312,0.0,23,3,6,7,103064.6648100832,30,304874.91582382645,1
143680.43097601653,0.0,49,1,15,3,550822.1567816224,12,488372.938665989,0
31093.992885602693,14829.295247505015,63,1,13,7,51184.94571627527,23,263853.0262771864,1
52401.81262917472,65733.65573644618,52,1,19,2,676967.1689841722,21,279309.7352211005,0
86465.92684554974,0.0,34,1,4,0,1110380.831192155,22,358058.365142727,1
22925.75420106733,32119.5000062101,54,3,9,1,655797.4731722092,23,80082.88402131469,0
62540.919154530144,34901.26868227929,63,0,1,5,415500.5538778694,2,256633.78504970463,1
22451.78550958276,17469.265033990574,45,2,19,7,50428.41883795532,22,273297.7579809512,0
66626.42248562913,33838.83492170816,21,4,14,6,119743.0979174493,24,386418.1682286485,1
105885.65918142968,0.0,55,0,11,8,0.0,7,492053.0447960984,0
104229.81320214998,0.0,60,2,8,5,426370.16163247806,24,28632.98339637732,1
107927.0834908042,0.0,58,2,2,1,410857.73319801706,30,164806.0298572983,0
43031.87774302492,13028.262716372908,25,3,9,8,0.0,8,9936.024452474268,1
138101.87351181597,0.0,42,4,17,0,965358.9293910996,19,235443.924060959,0
108480.52557176126,0.0,70,3,19,8,0.0,23,152725.08471681224,1
138217.80127697333,0.0,56,0,1,7,73721.19240197647,19,142283.5760395099,0
52844.643242964725,69997.8173019589,37,0,2,7,90299.19920975744,29,414169.4760708376,1
127944.79769546792,0.0,56,0,13,0,1149346.2073822748,24,129557.77812557534,0
132088.3725121612,0.0,67,0,15,6,172774.8535667085,28,157112.87204339897,1
89498.19258100212,0.0,44,4,6,2,414448.41562526487,23,355799.6768543472,0
61801.08917301711,11024.053005294676,77,1,14,5,188968.7507315024,18,166515.33053114224,1
108838.96979802215,0.0,45,2,7,2,575160.4522968511,11,347177.87679646816,0
112421.57603079,0.0,71,0,10,7,65587.51706963903,20,344985.96211385017,1
102532.7931282799,0.0,50,0,14,5,158899.11674916622,24,202610.57504776103,0
137796.47506771074,0.0,30,1,18,3,578107.6241660293,21,13207.355010054043,1
70206.42786089442,31246.25449212994,55,2,8,0,1149447.931389033,12,184858.41275692737,0
37796.80001333817,40745.68967772221,32,4,20,0,610282.3595903765,27,205529.96186675745,1
143245.22141207612,0.0,47,4,1,2,868167.5956501897,6,74833.33372350359,0
76116.5721239965,0.0,80,3,1,1,1019330.006379874,22,53907.16408432816,1
92755.77353045015,0.0,51,4,18,7,128928.59665044764,29,273751.04626093927,0
38888.1342714886,40017.20133806524,29,1,17,0,1167988.5809370892,6,210694.223553092,1
126154.05045384236,0.0,41,1,12,7,71751.89141411227,18,232888.2019775989,0
52579.09529660316,47111.353248798274,77,4,9,0,753215.0686001987,26,348438.9770741565,1
98779.45285615324,0.0,46,2,16,7,95814.8202117057,28,26428.874559728145,0
76416.92296589448,0.0,29,4,17,8,0.0,30,76576.58884583368,1
95039.7050302832,0.0,43,0,5,7,108263.33055175596,7,448783.4949911038,0
134415.2468640061,0.0,68,2,5,8,0.0,8,491490.8050487959,1
35404.98324682223,10088.10089461832,52,3,16,1,606913.3461965994,2,239769.2109172764,0
104352.3512292644,0.0,66,0,16,4,223286.06332832947,8,112467.70033482015,1
146755.44799295318,0.0,57,2,15,6,190602.3408463417,5,324058.3535731282,0
58177.20967230873,16242.81224032355,23,2,3,1,374491.4281998652,27,285324.9569429229,1
21536.684098758706,13604.892910605626,42,2,19,7,66347.23148202714,25,465145.1096933996,0
49853.65876132871,61200.829605259154,31,0,3,0,1191805.795875676,6,310052.0256952203,1
135140.472882888,0.0,43,4,20,7,76903.0404451655,15,337219.44947845774,0
105013.86460862643,0.0,75,2,8,6,164258.2216784403,28,374235.5517587218,1
65398.8497049573,63909.903510206845,48,2,2,5,177874.6982674075,29,497682.7434735529,0
120288.02977381495,0.0,63,4,15,6,206714.6407294456,24,338029.8126507908,1
79514.66097796873,0.0,58,0,12,8,0.0,24,195492.74264354687,0
86188.19132632986,0.0,37,2,19,0,812406.4448971275,7,478001.2921224807,1
123605.29090362186,0.0,52,3,6,4,493788.5613594435,22,177742.3785783675,0
145163.73222602892,0.0,78,4,12,1,1023511.9027939624,9,205179.2356276065,1
75157.81534179149,0.0,52,4,18,5,328936.28825777577,27,82972.41880139023,0
110278.06703606808,0.0,61,2,18,0,1102067.5287208532,2,442374.8707629615,1
42685.64027476085,28592.99574167023,49,0,16,8,0.0,22,237219.8514143625,0
123272.2196306681,0.0,31,0,9,6,115704.52966989754,6,249518.2467101105,1
149109.60361680808,0.0,53,3,16,5,237958.21729029863,11,256360.52436375027,0
134852.0950134805,0.0,68,2,3,3,388817.45936077606,4,459033.651688608,1
68993.99665337533,28689.67964272899,58,0,4,2,804177.7355021238,27,488726.9829511115,0
132815.47856713494,0.0,23,3,1,6,167057.5747091906,9,259230.0252253413,1
58772.69282455648,75415.36517869929,42,3,7,1,909860.5212907402,4,65029.24720027792,0
29944.731721743192,50770.47651551394,20,3,18,2,634560.3968385407,16,269793.14073285507,1
100935.77654681796,0.0,52,2,17,6,175341.7957300645,12,216504.20250782164,0
112124.61321308828,0.0,38,0,17,0,532197.8785304949,28,275487.6638973578,1
87892.94431271162,0.0,41,1,3,2,848922.1200172858,17,352446.45752122434,0
69559.3449940001,53799.97646892645,78,2,20,4,356045.3104654906,30,357375.6389533007,1
148719.30135229678,0.0,48,0,11,2,326673.60861244303,3,334924.41929958493,0
129165.5605113993,0.0,30,4,18,8,0.0,15,45585.422935595256,1
142803.87878129323,0.0,53,3,10,2,772588.8197534409,30,436349.5325631353,0
144356.43975913042,0.0,20,3,6,8,0.0,8,132979.89456998842,1
139015.35643486917,0.0,49,0,10,1,422799.2682970936,16,485532.99366652063,0
89866.81365218133,0.0,24,2,19,6,227526.3619189592,28,142744.58363551984,1
133027.8530257944,0.0,49,1,17,6,268281.77837546286,28,171634.84685165298,0
99133.87955219072,0.0,39,2,17,4,498451.1604044707,14,249730.5227298693,1
142891.91853696175,0.0,51,0,13,2,626581.0499661221,8,177926.8548797755,0
91464.09221881676,0.0,23,2,18,1,376733.6493625244,22,8454.296539149253,1
102665.4332523928,0.0,48,3,6,8,0.0,3,498992.2393812616,0
23304.3464707896,35695.24794307172,77,1,13,2,637887.0101723385,21,41489.42397203459,1
88847.15627045112,0.0,52,1,3,6,230022.2669740544,4,436833.10623132094,0
99333.59169803411,0.0,65,1,3,4,532892.2954430508,12,245713.0152560629,1
112369.23030362054,0.0,40,1,2,3,270180.09420295054,26,332405.5341463769,0
91100.27833576912,0.0,39,0,7,5,354960.59922481264,8,86151.43494120025,1
54058.19560688589,47675.46324621086,43,3,3,3,357169.53724930657,25,342809.13555403333,0
76212.69457003169,0.0,31,3,14,8,0.0,6,246784.4085366153,1
59690.99933551885,12577.735947125304,59,4,20,0,844846.400886987,21,264145.9022142168,0
107893.05005105516,0.0,75,4,2,8,0.0,22,108479.08330035684,1
55416.00878424272,69925.97486646657,57,2,14,0,1166519.7044199272,3,128050.89687692325,0
87501.02215794774,0.0,69,3,12,0,1061101.071331252,16,226890.97131323977,1
118759.97998861184,0.0,56,4,13,3,280213.47680883686,13,434823.1682988129,0
113042.74751097133,0.0,69,1,7,7,55926.521144269536,16,54047.475539853614,1
108554.341803311,0.0,53,0,1,7,136664.7801645633,3,137174.13192974165,0
26312.301849769767,41564.21456368681,35,1,7,4,286197.0300804973,1,399540.7177233553,1
91767.72374697568,0.0,59,1,8,7,83505.37687523563,24,2602.0811525344634,0
95110.0765472306,0.0,31,1,17,5,424000.2629348769,27,346226.1600098508,1
109166.57647936344,0.0,55,2,9,5,244909.49213267,28,56284.84566350628,0
100626.79700559731,0.0,27,4,14,0,1171084.214536972,30,155407.01344378377,1
24230.402809028987,62114.27243541124,46,2,15,5,305664.5489734432,14,210545.81514964256,0
31483.748681359164,12894.334532501958,34,0,15,5,253562.15735583327,6,287543.7045181727,1
53622.9083226544,68566.93389795868,58,4,3,6,236593.6352591539,30,180355.6681914117,0
90667.45292213005,0.0,24,1,14,4,542453.0145275282,25,386822.1638619588,1
22503.86760585941,30632.08975805704,53,2,18,4,275527.7749049815,24,480603.95745136286,0
125683.76101733558,0.0,22,0,14,2,786282.5519756116,30,285206.2371772512,1
112628.66456731885,0.0,56,2,4,4,524520.4185880492,20,477327.6908524314,0
116444.23796016352,0.0,64,3,12,6,126086.12250484624,11,84278.03404811674,1
21007.813407032063,10898.562434453132,46,0,15,3,385451.05720323685,15,289979.14739796513,0
121810.26963139776,0.0,64,2,19,2,440540.9364985429,22,58771.50899214551,1
125764.4747641078,0.0,54,1,7,7,66898.19818325559,18,404838.92512273765,0
112682.4337742925,0.0,75,3,16,8,0.0,7,24138.908528923865,1
38007.744058164055,76394.52483079107,44,2,15,7,59585.63076551163,3,170825.67705829637,0
92847.79188697269,0.0,76,0,17,7,145978.58938389953,22,445053.1286066047,1
33399.244099234056,53689.26874711661,52,1,2,7,86324.0858914289,10,86230.94384169005,0
119768.03115946482,0.0,75,3,7,8,0.0,28,325767.38210541866,1
127680.60195448436,0.0,55,1,6,6,196614.1694363225,19,30201.40757599737,0
73182.94202208331,40439.97012745668,66,0,5,8,0.0,30,359462.2308149471,1
127285.65139265911,0.0,53,1,4,0,1063286.8529192917,7,341432.798627854,0
116853.0859903265,0.0,20,4,1,7,54664.31514229074,8,243709.07813380327,1
120972.56979271916,0.0,53,4,14,6,250292.02521977288,19,112398.11466716736,0
24755.979216339907,70041.13415665134,70,0,19,8,0.0,17,135659.95392899148,1
40091.572459118426,62143.32883706197,47,3,10,8,0.0,14,466934.85112531,0
42880.313322244525,40738.43848758182,23,3,10,4,524829.6390185171,13,158331.03821293183,1
37320.1174700198,45316.83072177724,43,2,3,8,0.0,4,223374.28479617703,0
45198.02793825467,35038.32379246923,28,1,2,2,562477.983422437,6,198600.95758533612,1
137523.71462613036,0.0,42,1,12,7,72268.05630439676,1,305893.81944582047,0
113047.14060322753,0.0,22,3,9,0,985952.6239698963,8,167505.6967382929,1
76248.46970246924,0.0,41,1,5,4,385993.7232724191,24,239317.85437500468,0
128976.82699834045,0.0,33,3,14,3,347061.2694919221,16,217237.7565151012,1
82077.4057763225,0.0,46,4,13,8,0.0,21,313916.79639429814,0
90119.31734458765,0.0,34,3,20,2,561045.7299174323,1,161604.41639370698,1
54199.61433379055,82116.5102717205,53,4,7,0,576758.734007062,15,306804.5709661335,0
98934.5442573531,0.0,78,4,7,3,290151.33043149766,12,11428.629003549018,1
41447.51073642375,54539.71768346198,43,4,14,5,389360.3444758173,25,40348.59195700035,0
